date,discharge,source_gage,stage,stage_source
1920-10-27,89100,"Mississippi River at St. Louis, MO",NaN,NaN
1920-10-28,91800,"Mississippi River at St. Louis, MO",NaN,NaN
1920-10-29,96300,"Mississippi River at St. Louis, MO",NaN,NaN
1920-10-30,97200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-10-31,97200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-01,95400,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-02,93600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-03,87300,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-04,83700,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-05,81900,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-06,80200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-07,81000,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-08,81900,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-09,84600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-10,88200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-11,90900,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-12,92700,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-13,93600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-14,92700,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-15,90900,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-16,91800,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-17,92700,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-18,93600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-19,92700,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-20,90900,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-21,88200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-22,85500,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-23,82800,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-24,81000,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-25,78600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-26,79400,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-27,78600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-28,78600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-29,78600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-11-30,80200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-01,81000,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-02,81000,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-03,82800,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-04,82800,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-05,82800,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-06,81000,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-07,80200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-08,80200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-09,81000,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-10,83700,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-11,84600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-12,87300,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-13,97200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-14,101000,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-15,98100,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-16,92700,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-17,90000,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-18,87300,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-19,85500,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-20,83700,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-21,84600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-22,84600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-23,81900,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-24,76200,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-25,66600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-26,57400,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-27,54400,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-28,51000,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-29,48500,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-30,46600,"Mississippi River at St. Louis, MO",NaN,NaN
1920-12-31,45400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-01,51000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-02,58000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-03,60100,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-04,60100,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-05,59400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-06,58000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-07,57400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-08,58000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-09,61500,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-10,65800,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-11,69000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-12,69000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-13,69000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-14,69000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-15,66600,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-16,66600,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-17,66600,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-18,61500,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-19,60100,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-20,65000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-21,71400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-22,72200,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-23,71400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-24,73000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-25,78600,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-26,82800,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-27,86400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-28,87300,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-29,88200,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-30,97200,"Mississippi River at St. Louis, MO",NaN,NaN
1921-01-31,99000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-01,99000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-02,102000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-03,104000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-04,101000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-05,96300,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-06,96300,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-07,91800,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-08,90900,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-09,92700,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-10,91800,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-11,89100,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-12,86400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-13,87300,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-14,87300,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-15,87300,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-16,86400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-17,82800,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-18,81900,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-19,81000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-20,83700,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-21,105000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-22,133000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-23,132000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-24,124000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-25,116000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-26,109000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-27,101000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-02-28,98100,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-01,96300,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-02,95400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-03,90900,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-04,90000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-05,96300,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-06,104000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-07,105000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-08,107000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-09,110000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-10,120000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-11,150000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-12,175000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-13,172000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-14,155000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-15,140000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-16,127000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-17,120000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-18,117000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-19,114000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-20,113000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-21,116000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-22,120000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-23,127000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-24,138000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-25,154000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-26,162000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-27,175000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-28,196000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-29,212000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-30,220000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-03-31,220000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-01,220000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-02,220000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-03,200000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-04,183000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-05,168000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-06,160000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-07,159000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-08,155000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-09,150000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-10,146000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-11,146000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-12,145000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-13,149000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-14,172000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-15,182000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-16,177000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-17,200000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-18,235000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-19,260000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-20,268000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-21,260000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-22,241000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-23,268000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-24,280000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-25,272000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-26,278000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-27,300000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-28,346000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-29,362000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-04-30,350000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-01,335000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-02,310000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-03,317000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-04,313000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-05,300000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-06,274000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-07,252000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-08,228000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-09,217000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-10,222000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-11,288000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-12,352000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-13,390000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-14,397000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-15,371000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-16,341000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-17,308000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-18,282000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-19,256000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-20,233000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-21,217000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-22,196000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-23,180000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-24,169000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-25,162000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-26,161000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-27,164000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-28,168000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-29,165000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-30,168000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-05-31,180000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-01,179000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-02,187000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-03,204000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-04,204000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-05,204000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-06,208000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-07,220000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-08,237000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-09,239000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-10,233000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-11,256000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-12,270000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-13,246000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-14,228000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-15,223000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-16,230000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-17,228000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-18,218000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-19,204000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-20,198000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-21,210000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-22,239000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-23,262000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-24,266000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-25,258000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-26,262000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-27,280000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-28,290000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-29,313000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-06-30,343000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-01,352000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-02,341000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-03,335000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-04,330000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-05,324000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-06,306000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-07,280000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-08,260000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-09,241000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-10,220000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-11,208000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-12,193000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-13,179000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-14,166000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-15,157000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-16,151000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-17,149000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-18,149000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-19,149000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-20,144000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-21,139000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-22,136000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-23,137000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-24,146000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-25,150000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-26,144000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-27,140000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-28,132000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-29,120000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-30,117000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-07-31,113000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-01,113000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-02,111000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-03,110000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-04,116000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-05,133000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-06,154000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-07,160000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-08,156000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-09,148000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-10,136000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-11,128000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-12,126000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-13,120000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-14,128000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-15,139000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-16,146000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-17,145000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-18,142000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-19,146000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-20,155000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-21,169000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-22,161000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-23,151000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-24,142000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-25,131000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-26,128000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-27,124000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-28,122000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-29,117000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-30,111000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-08-31,104000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-01,95400,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-02,91800,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-03,90000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-04,88200,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-05,97200,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-06,157000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-07,187000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-08,169000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-09,155000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-10,149000,"Mississippi River at St. Louis, MO",NaN,NaN
1921-09-11,140000,"Mississippi River at St. Louis, MO",NaN,NaN
